,Account_Enquiry,Cancellation,Checkout Issue,Color,Giftcard_Issues,Layaway Query,Manufacturer Information,Material,Order_Assistance,Order_Issue,Payment Issues,Plan Device Upgrae,Price Match,Price _Enquiry,Product Comparison,Product Details,Product Inventory,Promotions/Deals/Discounts,Return Policy,Rewards,Shipping Inquiry,Size-Shape,Store_Pickup_Queries,System Issue,Warranty Enquiry
Promotions/Deals/Discounts,-1.17827267964,-1.62990913273,-1.14154641076,-1.18872541864,-1.29205091959,-1.66617109796,-1.26052314338,-1.1466266278,-1.00254570853,-1.47401764981,-1.35066398217,-1.09103799245,-1.46083465943,-1.6302477685,-1.42016901445,-1.1857196141,-1.51015825056,1.00597176127,-1.94872959361,-1.3969601673,-2.50522674089,-1.98296385265,-1.62478188785,-1.15063345791,-1.0843178405
Product Inventory,-1.19644898145,-1.25885028977,-1.01090764551,-1.34811566279,-1.56322440495,-1.40983111562,-1.12302885329,-1.45385575178,-0.731772444711,-1.78432050775,-2.03030127855,-1.19167902452,-1.36927905113,-1.257767806,-1.4359952549,-0.489175561836,-0.0762059494763,-0.997088287711,-1.44204987474,-1.12274905947,-0.411391785444,-1.46986567873,-1.71573890109,-1.05817198229,-1.23864339311
Product Details,-1.17388711735,-1.24479666305,-1.14985290584,-1.09871342605,-1.3743557744,-1.20242035919,-1.18735483732,-1.09209337612,-0.614098298545,-1.2129982135,-0.950047948117,-1.07863444512,-1.63764864747,-1.7345566085,-1.29168974052,0.434763062696,-0.905730108824,-1.91770008295,-1.42735813222,-1.40122507622,-1.78606277236,-1.50194458979,-1.77403995641,-1.16540397668,-1.12244829504
Order_Issue,-1.37313820982,-1.42415810117,-1.24592025235,-1.44790349267,-0.798172357191,-1.36594242524,-1.24664010593,-1.27070529553,-1.31110745691,0.69008760982,-0.276742618847,-1.24743275771,-1.48982785635,-1.22801470168,-1.39617630515,-1.7836491455,-1.34347257896,-0.991475523572,-1.3591234963,-0.961124306363,-2.24173993945,-1.61144228962,-1.19842507335,-1.1760506344,-1.12119687219
Store_Pickup_Queries,-1.2220093011,-1.16610469424,-1.12314086156,-1.11307120667,-0.878393675768,-1.41637092642,-1.21373960438,-1.3151427346,-1.97462916179,-2.16668890059,-1.18267446514,-1.17072516559,-1.30504723916,-1.58483367406,-1.08260238944,-1.63034849735,-1.00822548038,-1.12569285256,-1.28057539029,-1.39757948891,-1.44141461109,-1.41555395587,0.162099701977,-1.12366440074,-1.11074603097
Promotions/Deals/Discounts,-1.40017374276,-1.50456396282,-1.28511520152,-1.20882830429,-0.979000682597,-1.63647570775,-1.15204645748,-1.20939246993,-1.18151553837,-1.0667014761,-2.08953800604,-1.17958760406,-1.64660465577,-1.69537899066,-1.28854047099,-2.49523124633,-2.34969426956,0.480771283538,-1.74895410888,-0.551857670721,-2.01417766571,-1.5146799901,-1.95869889828,-1.23586051257,-1.16403283633
Size-Shape,-1.15199056568,-1.07337665542,-1.04835910858,-1.11671066643,-1.43520585651,-1.17531010474,-0.836596304759,-1.18263247891,-1.03929787673,-1.2881204624,-0.860484295149,-1.08075228895,-1.07868647592,-1.09813065159,-1.05826378195,-0.427005522143,-0.50220270192,-0.952293153218,-1.17756579154,-1.18950504904,-1.07170554408,-0.425251040189,-1.89196317664,-1.07140296723,-1.1613601247
Order_Issue,-1.10331935363,-1.13556101373,-1.20175793423,-1.11455961593,-1.36600402107,-1.50228257213,-1.2150455272,-1.14967300086,-1.21769050233,0.00832507363965,-2.00057780417,-1.08564684057,-1.05565663481,-1.07246398387,-1.2869727036,-0.172855927375,-0.898046615666,-0.826126301021,-1.36619792628,-1.54821417768,-1.82228918236,-1.06615100814,-1.67577592019,-1.15659183574,-1.13161918686
Promotions/Deals/Discounts,-1.29773501565,-1.30920121953,-1.10469796012,-1.09258075706,-1.45941814508,-1.44465552216,-1.06681212556,-1.08238051728,-1.3168569314,-0.899595508067,-1.28326459223,-1.21799334015,-1.52612054992,-1.27606697528,-1.15060074135,-1.59527201389,-1.32341265162,0.669762226122,-1.47060802132,-1.11102050597,-2.10852891562,-0.947332377658,-1.19237501138,-1.13865278451,-1.0964609032
Product Details,-1.00981544094,-1.28311873467,-1.30673051909,-1.25742867551,-1.47230829477,-1.40332542177,-1.34434748493,-1.19021827506,-1.03492924809,-0.736534759735,-0.522732256259,-0.853065578106,-1.06696411086,-0.770180350468,-1.72142591788,0.266778932042,-0.716079401439,-1.09567615373,-1.63374512218,-1.78084272781,-2.42039939125,-2.18668946957,-3.19668526195,-1.13307798252,-1.0334103068
Warranty Enquiry,-1.4707184769,-1.24649233863,-1.12424680867,-1.14665224405,-1.24518114763,-1.22287084151,-0.35239316291,-1.20480039498,-1.04190593734,-1.85770934745,-0.929054612953,-1.22401900852,-1.4963220015,-1.07848871263,-1.29286640945,-0.385687356922,-1.36840815637,-1.0037175434,-1.24833976011,-1.51754007709,-0.978474862837,-1.05200991282,-1.52923887075,-1.10100164414,-0.232369903015
Store_Pickup_Queries,-1.67149371957,-1.53695561706,-1.32805317824,-1.38022179914,-1.5961697939,-1.44364950048,-1.20914932383,-1.10451881012,-1.12305094385,-0.61146127389,-1.51875377152,-1.19964476464,-1.29846023315,-1.32885599102,-1.36942594497,-0.728095773683,-1.27659369251,-1.1918955977,-1.26761726838,-1.35873490785,-0.86944261598,-1.51392613098,0.052110664996,-1.09509600187,-1.13527427325
Store_Pickup_Queries,-1.09920652899,-1.19144351966,-1.16299381773,-1.31670045305,-0.905461614017,-1.67281125597,-1.29765234576,-1.33085433365,-0.725079752256,-1.64477488741,-1.20398946205,-1.17619092902,-1.23839332088,-1.01911478947,-1.14242075944,-1.01123988061,-1.6910223747,-1.43482545805,-1.57443926338,-1.28462526746,-0.673816955608,-1.67287470994,-0.566371988752,-1.09226835603,-1.17825678021
Store_Pickup_Queries,-1.26880812176,-1.14242208003,-1.15448840285,-1.19480625674,-0.760765548109,-1.16456884169,-1.0763996367,-1.14304101896,-1.70745684285,-1.83865075162,-1.83389019099,-1.14119769413,-1.29455451372,-1.53034999817,-1.17681530521,-1.33153503304,-1.36153672705,-0.407271450451,-1.34469012801,-1.18524570031,-1.91882596047,-1.63273347591,0.564077348133,-1.11175470922,-1.1255795016
Payment Issues,-1.2630377814,-1.4528176112,-1.10598958773,-1.23761557686,-1.57003325598,-1.53999801489,-1.44325806004,-1.23129910012,-0.486869958958,-1.93998362302,1.03791144719,-1.09807445547,-1.80427527723,-1.3245526424,-1.5263092876,-0.669183054173,-0.971033911432,-1.86402647596,-1.64818212972,-1.24184955206,-2.12114703846,-2.14788948204,-2.27746703327,-1.05453592567,-1.12408444057
Shipping Inquiry,-1.38257367376,-1.45263392353,-1.24935946615,-1.34990800706,-1.26091951313,-1.69436975862,-1.28924167809,-1.31671598773,-1.37227036816,-2.84893607829,-1.61635146512,-1.18440694366,-1.12301835576,-1.64018826704,-1.31910447273,-1.92280723497,-1.66735964749,-1.47269476034,-0.992140957276,-1.67326688455,1.32164758655,-2.33982311265,-0.788767553026,-1.26013785516,-1.08339214115
Product Details,-1.4803197435,-1.29692392109,-1.3426126624,-1.46145317051,-1.93230909565,-1.25849749321,-1.24690234316,-1.37048662657,-1.10224105377,-0.265477858641,-1.22700764191,-1.15298167538,-1.52801664445,-1.14100792915,-1.75456023201,0.03669029086,-0.152276568935,-1.69801305347,-1.50834154215,-1.69242452133,-1.43970123747,-1.53442278074,-1.56967224729,-1.31338208015,-1.1074968064
Shipping Inquiry,-0.884161979258,-1.05936845313,-1.07034166346,-1.0059865661,-0.881779120349,-1.15658268664,-1.11420099541,-1.11264362494,-0.563317683136,-1.13613838779,-1.79131017532,-1.05432016303,-1.1792684991,-1.19024283628,-0.972347204818,-1.5498417395,-1.17178017684,-1.7945452513,-1.16297955399,-1.39747446498,0.622227264435,-1.13561305676,-1.93092310628,-1.05843381019,-1.06820364873
Price _Enquiry,-1.18523656596,-1.17517423431,-1.20300029625,-1.12901219266,-1.01327022587,-1.28044189376,-1.06128923198,-1.1966638084,-0.952704698606,-0.792302854642,-1.72142458443,-1.07341893218,-1.28256107519,0.155238758656,-0.969852381745,-0.616307433476,-0.843294249597,-1.43709268543,-1.30671379567,-1.3899140935,-1.14574893275,-1.67826042098,-0.956274366161,-1.22834857978,-1.13378492165
Payment Issues,-1.32301348545,-1.15588371552,-1.06253167567,-1.06815760856,-1.43864519784,-1.73807881358,-1.04359172521,-1.13988334441,-0.989644536993,-1.87828283993,-0.277307031151,-1.19114451486,-0.961718154778,-1.20023405289,-1.33945836867,-1.03109046769,-1.03301534066,-0.291637976191,-0.932102375274,-1.23242346521,-0.591188286313,-1.08247328539,-0.762785145617,-1.17525187788,-1.01366801615
Price Match,-0.895272291338,-1.12112174182,-1.04887478953,-1.2316622493,-1.73169104354,-1.22061751316,-1.18300603412,-1.03432040268,-1.75760899796,-1.2916632952,-1.30091602715,-1.16542892523,0.735767563743,-1.86127763096,-1.06282153641,-0.873975532527,-0.758443753292,-0.599392300386,-1.87283038844,-1.21546854855,-1.5405859591,-1.52742180274,-2.13004957873,-1.07597928009,-1.05818043313
Product Inventory,-1.26049877117,-1.23459061364,-1.23421395943,-1.06288272415,-1.56499355574,-1.60215079283,-1.11410086526,-1.40232096336,-1.61562103238,-2.03717923675,-1.84785419591,-1.19771394899,-1.57177390663,-1.20894722384,-1.39887410385,-0.655370694262,0.685764718251,-1.21749672741,-1.68243117012,-1.57885634461,-0.991727261308,-1.45165633778,-1.42965205871,-1.10913836155,-1.17600520334
Promotions/Deals/Discounts,-1.17777785961,-1.41692467785,-1.14361416846,-1.17284595764,-1.23234751488,-1.82392459802,-1.27926130658,-1.3165694705,-1.94486922888,-2.39548492668,-2.63918044662,-1.09949499136,-1.49431439116,-2.12715381618,-1.23228893917,-2.26473797367,-1.42777674714,0.862436607352,-1.91190001681,-0.851617856056,-2.0167783333,-1.84479637852,-1.87396872592,-1.17676337198,-1.07909660805
Rewards,-1.84296366212,-1.5078643262,-1.24667538757,-1.51483891186,-1.2708669305,-1.61364343761,-1.36259886078,-1.33980144501,-0.841578382803,-1.28262081549,-0.350047879731,-1.42149150005,-1.71873930673,-1.70380810365,-1.50038994272,-1.05569541028,-2.01760424611,-0.762086979863,-1.25675357899,0.639309969895,-0.986318818796,-1.67083117504,-1.45769052022,-1.28018605103,-1.18534684189
Store_Pickup_Queries,-1.53993018942,-1.31164259923,-1.19428893696,-1.2529370953,-1.17611150049,-1.15503061543,-1.19221922721,-1.22850762543,-1.66949583673,-0.563415234221,-0.124720110439,-1.18232005853,-1.61208174037,-1.12149855172,-1.22147013376,-1.53208588823,-2.13505742664,-1.82655384467,-1.39915228471,-0.900972681756,-0.770540980098,-1.78527346269,-0.0695314713238,-1.19863141206,-1.15137321015
Product Inventory,-1.09686773364,-1.20993178842,-1.0746679725,-1.33151236859,-1.43665841573,-1.3462928772,-1.15352071718,-1.26290660987,-1.11099413424,-2.10354536062,-1.57483953963,-1.15335180898,-1.37877434696,-1.43702689781,-1.12798989869,-1.39929599699,0.156674904441,-0.730457740232,-0.783977974695,-1.4179752026,-1.56179168682,-0.600300794475,-0.217754079542,-1.14515466377,-1.11916358695
Layaway Query,-1.60616051873,-1.09750679422,-1.30824958004,-1.24269132324,-1.66617444092,1.01631554226,-1.12327743163,-1.06348485653,-1.64402711181,-1.70241996551,-1.40522393875,-1.25300643173,-1.60008706382,-1.68613933411,-1.22642170476,-1.03815638102,-0.92543252766,-1.99043392607,-1.76527492075,-1.69662188286,-1.97722081634,-1.17227337893,-2.1268409273,-1.15640961318,-1.26647539055
Price Match,-1.08650904074,-1.43608593772,-1.15219645463,-1.27800172717,-0.849969970265,-1.29586007811,-1.17251431645,-1.10530878582,-1.20770653418,-1.51981813871,-1.44080063896,-1.2771814371,0.4292324623,-0.154525956236,-1.24277835446,-1.66738153736,-1.24549426303,-0.360380644597,-0.614009990024,-1.21164039717,-1.14232747411,-1.85667238187,-2.19437317327,-1.12508445153,-1.11138327698
Price Match,-1.32957546645,-1.11423336724,-1.08030695442,-1.14128649271,-2.02772906982,-0.64422368962,-1.08335855844,-1.14206634028,-1.40773808721,-1.52946023432,-1.42976938399,-1.18486213292,0.191738833799,-0.327159779708,-1.13483633105,-1.66762137875,-1.40232432835,-1.09627090328,-1.72413120399,-1.7352829929,-1.59217606913,-1.29623831946,-1.77858856948,-1.09630451014,-1.08813746808
Promotions/Deals/Discounts,-1.53111998482,-1.76068830463,-1.30514916676,-1.23876454543,-1.96206970392,-1.43142174977,-1.01792318289,-1.35621125294,-1.34977663206,-2.24813677068,-1.72863913554,-1.21077386833,-1.46013573312,-1.26140013682,-1.30024065074,-1.6306127232,-1.55372929769,0.572608030866,-1.62694547527,-0.171755254566,-1.77688005512,-1.3090379603,-2.35466262346,-1.23323902815,-1.14566209192
Shipping Inquiry,-1.4050445952,-1.26144879507,-0.902630065128,-1.24487931573,-1.19257798883,-1.7785109747,-1.17723124196,-1.27763908008,-1.36371742764,-1.77732489105,-1.56497986277,-1.25127988731,-1.24879102634,-0.808720785764,-1.11304777499,-1.61233830225,-1.38648169126,-0.961230993144,-1.37857072096,-1.18823499665,0.6007762059,-1.39454670525,-1.2223240342,-0.915628521756,-1.28687557377
Payment Issues,-1.19935674034,-1.38403801235,-1.14848180178,-1.22799258061,-1.32616069655,-1.12734295784,-1.42989003856,-1.14750666791,-0.521453379733,-1.1481496447,-0.335291360038,-1.25106346008,-1.50742189667,-1.60679955623,-1.08934463209,-0.625424108992,-1.4300659403,-0.616049580446,-1.25625762411,-1.28271830183,-1.27406894518,-1.42563476739,-1.56578449547,-1.06203562876,-1.06439419185
Store_Pickup_Queries,-1.60121014874,-1.41326072823,-1.14182013883,-1.47208693689,-0.802371547607,-1.2041384735,-1.36672687419,-1.38931136232,-0.730162166179,-2.38748210181,-0.536459883383,-1.41640857225,-1.73554529161,-1.43825639992,-1.44836771065,-1.20719746427,-0.928386855245,-0.974963680762,-1.15856103398,-1.61018301401,-1.49861131109,-1.92628239375,-0.487996425418,-1.09999411466,-1.24784851045
Product Details,-1.14025503854,-1.10407654558,-1.18514775361,-1.13657523916,-1.18251231597,-1.35505904376,-1.22879011825,-1.13886183191,-1.23719317474,-1.09319574133,-1.60201085783,-0.953083273157,-1.19508727971,-1.06243539248,-1.25152851322,-0.58093662153,-0.631408903838,-0.633051476401,-1.21813529008,-1.66039641417,-1.90200229144,-1.61471578936,-0.89285092306,-1.03815106422,-1.04746516556
Product Details,-1.33724274181,-1.15449810459,-1.22236528109,-0.955599619457,-1.14788716391,-1.29478635774,-1.20487584977,-1.28759475353,-1.31530344787,-1.29730074932,-0.994119686113,-1.16449607325,-0.987489780961,-1.37621061415,-1.25381501261,-0.0584778532448,-0.542446347888,-0.757848523741,-1.25109114365,-1.35945888545,-2.10408203839,-0.528192975815,-1.11388889723,-1.171652124,-1.09149140103
Product Inventory,-1.1885323253,-1.15518110576,-1.08401944425,-1.1246312597,-1.22552034739,-1.43980177574,-0.6522762093,-1.18344465794,-1.60090731603,-2.81156769815,-1.63041102454,-1.06290077313,-1.20391347418,-1.60279599547,-1.22719378323,-1.19674356204,-0.20068997412,-0.504164329501,-1.4636132303,-1.29771478738,-1.33271969187,-1.65227216322,-1.26651100719,-1.09009283531,-1.08026320054
Layaway Query,-1.23527599833,-0.93950412052,-0.796434380559,-1.02062889937,-1.36166133038,0.496590648265,-1.04135303134,-1.04140011008,-1.16903278192,-1.29583527304,-0.764867223295,-1.08784508274,-1.48838443604,-1.51645476653,-1.03305047274,-1.40624289754,-1.08451982271,-1.96641055299,-1.30997728816,-1.88825514384,-1.56809370404,-1.04553354556,-2.03393868543,-0.98778322166,-1.0335151013
Order_Issue,-1.41859235714,-1.17874990395,-0.976388749486,-1.29618049964,-1.45949069387,-1.34494507161,-1.20296057304,-1.21220231356,-0.334450886024,0.298055818677,-1.22275118047,-1.25463546921,-1.4149480937,-1.35197968091,-1.17866105716,-1.38449040445,-1.42753278774,-0.988443857551,-1.40435674129,-1.01989826374,-0.967287591006,-1.63857516793,-0.800884808484,-1.0859292766,-1.06569855708
Order_Issue,-1.46444946227,-1.03956406886,-1.17094832825,-1.17046603857,-1.44135643175,-0.894109535264,-1.10279612254,-1.09259793009,-1.20355386455,0.831997396561,-0.780998755155,-1.65590304544,-1.35534472677,-1.61396752618,-1.18577019734,-1.12743000423,-1.30335454843,-1.22893441535,-1.0487875299,-1.76158531952,-1.69443041599,-1.06672168967,-1.51198870085,-1.09224649066,-1.14959333174
Size-Shape,-0.994112216818,-1.00646010612,-1.04262460851,-0.994352061798,-1.36111999255,-1.15161601794,-1.09852215404,-0.995970250405,-1.45493497018,-1.32845390928,-1.38764475029,-1.03015490253,-1.279497603,-1.10247780143,-1.06320705812,-0.178891620686,-1.23433936012,-1.11072669606,-1.24319618319,-1.20172401386,-1.43976477612,0.202254867339,-1.49935395472,-1.03848378313,-1.01569984314
Shipping Inquiry,-1.50156511038,-1.21783403478,-1.08630712235,-1.1047178404,-1.1538684264,-1.86355332013,-1.07671677223,-1.21002428164,-1.76149977726,-0.999409282919,-0.822977854516,-1.10594865844,-1.25665764911,-1.21394052203,-1.09392191843,-1.56327750922,-0.672211808509,-1.56774257759,-1.37759511986,-1.34304709949,0.868778758934,-1.87934019289,-1.52500676453,-1.09807318613,-1.08763120726
Product Inventory,-1.35804494818,-1.42275193,-1.10015248788,-1.13710339317,-1.71236021244,-1.42195861907,-1.22845888697,-1.41484082828,-1.25607290229,-0.700609707986,-1.25479007645,-1.21673870935,-1.89327309814,-1.18403136584,-1.40817592616,-1.42083566354,-0.170585272685,-1.44980478112,-1.31145458812,-1.40584804795,-1.77580268324,-0.777738950758,-1.44513253668,-1.02884359405,-1.21827897295
Promotions/Deals/Discounts,-1.5629658759,-1.50450176646,-1.20951891861,-1.33867479803,-0.748198150467,-1.39224306348,-1.27701789459,-1.30738855639,-1.20683487396,-1.07490645477,-1.21787313543,-1.17348145527,-1.34273624406,-1.92874392068,-1.3824064519,-1.64798108426,-1.58962512074,1.10719532428,-1.59639222104,-1.55848629446,-1.8082840389,-1.49355763809,-1.53607001858,-1.14873422895,-1.16760133147
Account_Enquiry,0.315334990447,-1.33736785726,-1.20824961614,-1.12220422704,-1.08334130555,-1.54744745618,-1.14228408143,-1.1267884433,-0.538169811843,-1.54816093756,-1.29781560911,-1.15827623862,-1.25431401911,-0.857181148535,-1.33965959081,-0.753244213277,-1.15429045072,-1.25627608921,-1.35735696818,-1.27230351849,-1.15960056253,-1.54997512268,-1.80663428183,-1.17047261274,-1.03981700562
Product Inventory,-1.40971494589,-1.29677294679,-1.32677515974,-1.47544206687,-1.60719248647,-1.45179664838,-1.3332492242,-1.27832855877,-1.73834114723,-2.64348608993,-1.33620753874,-1.21538796858,-1.77482316957,-1.39012469836,-1.51099361176,-0.560937803518,0.212501799126,-1.73811078322,-1.83887772969,-1.2563752603,-1.36626308084,-1.56755417955,-0.663249232282,-1.19157207492,-1.21769276671
Giftcard_Issues,-1.27259553101,-0.882029306533,-1.09860328289,-1.12836977787,1.26377817007,-1.53277840273,-1.31548492805,-1.10234216776,-1.40614767063,-1.91303795828,-0.777862724895,-1.02612252738,-1.29606729945,-0.959981610488,-1.0993229185,-1.45600650383,-1.30328018528,-1.48195195976,-1.3490229724,-1.59761273585,-1.35664331659,-1.18038512279,-1.92864461689,-1.0987039813,-1.10339819634
Promotions/Deals/Discounts,-1.75086821723,-1.58489749567,-1.37822104998,-1.45002621329,-0.906882583322,-1.67180654621,-1.36525882431,-1.3069702044,-1.7080526486,-2.69224109763,-1.64501914105,-1.31867942613,-1.35176263818,-1.62539692588,-1.44836697177,-1.67654650735,-2.26004941198,1.3476618677,-1.69887542545,-0.610588718644,-1.397832086,-1.5598912302,-2.39612671261,-1.1683805976,-1.22123200012
Order_Issue,-1.45514820555,-1.17856652895,-1.19747283371,-1.38999775649,-1.51322726945,-0.721319389337,-1.19013362603,-1.31034573445,-0.349791666289,-0.225502094201,-1.43370741063,-1.28852384924,-1.4087372822,-1.17466331665,-1.32183982603,-0.992799338388,-0.930374703917,-0.878280614322,-1.09110903876,-1.43962123343,-0.883420524037,-1.25833780981,-0.815753914769,-1.06907565795,-1.13614326751
Shipping Inquiry,-1.41143816176,-1.36056560853,-1.27834146471,-1.28127388897,-1.36412226178,-1.75361678798,-1.24705329869,-1.31192185383,-2.13043065792,-3.28327035887,-1.52832484784,-1.12184175486,-1.26245012147,-1.25862129055,-1.20982988791,-1.1242310469,-1.81985444689,-1.83606092249,-1.58349261153,-1.71723366485,0.342839978905,-1.72867328489,0.259096108515,-1.22911771972,-1.22511548181
