sessionId,lineText,lineBy,L2,L3,lineNum,issueLine
ID1236977770,DO I USE MAI.TWC.COM AS MY OUT GOING SERVER FOR AUTOMATED EMAILS SENT FROM MY POINT OF SALE SYSYTEM,2,,Email Issue,1,1
ID1236978409,where can I find info on setting up parental controls for our router ubee dvw3201B?also can I turn on and off the wifi using the button on the router or will this cause problems with connectiveity,2,,Home Wifi,1,1
ID1236978413,"are you expanding services in greene county, 2015?",2,,Service Availablity,1,1
ID1236980183,How do I find my Wi-Fi router name & pw?,2,,Wifi Password,1,1
ID1236982540,"I just had my internet installed yesterday, the connection is very choppy",2,,Speed Issue,1,1
ID1236985411,need help with voicezoneconnect,2,,Phone Setup,1,1
ID1236985416,"Switching to new modem, need to give new MAC address",2,,Modem Setup,1,1
ID1236986011,How do I change the ID & password for my internet?,2,,Login Issue,1,1
ID1236987332,Volume Control not lighting up or changing the volume from the controller.,2,,Remote,1,1
ID1236988516,only one box is working right so i need you guys to send a signal to them please,2,,Cable Box Not Working,1,1
ID1236989105,"Want to make a payment, forgot mypassword",2,,Login Issue,1,1
ID1236990866,"my tv says ""your tv will be right with you""",2,,Signal Issue,1,1
ID1236993246,My Gmail account is not connecting. I have not changed the settings. Have you?,2,,Email Issue,1,1
ID1236994464,Lost my wifi acct and password,2,,Wifi Password,1,1
ID1236995033,not getting speeds,2,,Speed Issue,1,1
ID1236995042,Why would my email be suspended?  Can it be unsuspended?,2,,Email Issue,1,1
ID1236996729,Wifi Password,2,,Wifi Password,1,1
ID1236997969,my cable is not working,2,,Signal Issue,1,1
ID1236999107,"Do I have to come here every time I want to log on to webmail?  I just did this, and it already doesn't recognize my username and password.  What's up?",2,,Login Issue,1,1
ID1237000892,It says my account has been disabled and I can't remember my password,2,,Login Issue,1,1
ID1237000916,Not able to install antivirus,2,,Anti Virus,1,1
ID1237001480,DVR Setup Help,2,,Dvr Issue,1,1
ID1237001483,"I had requested an email of my previous chat, not seeing it.",2,,Email Issue,1,1
ID1237001496,is there a way to link surround sound and tv volume with twc remote?,2,,Remote,1,1
ID1237001499,Wifi password,2,,Wifi Password,1,1
ID1237005054,activate purchased modem,2,,Modem Setup,1,1
ID1237005091,can't set my password,2,,Login Issue,1,1
ID1237006340,account review,2,,Account Info,1,1
ID1237007511,It says my account has been disabled and I have forgotten my password,2,,Account Disabled,1,1
ID1237009791,very very slow,2,,Speed Issue,1,1
ID1237010331,How to access the TV app from your website,2,,App Issue,1,1
ID1237015005,"I work from home and my job requires me to be behind a company as well as a corporate VPN. Lately our VPN has been dropping out and telling us that its our internet connection dropping out and disconnecting our chats and phone calls. Needless to say, this is an issue.  I am trying to troubleshoot this issue along with recommendations from my Help Desk to contact you as the ISP..",2,,Speed Issue,1,1
ID1237015008,How do you access current TV shows to watch them from IPHone?,2,,App Issue,1,1
ID1237015559,COMPATIBLE MODEM,2,,Purchase Modem,1,1
ID1237016737,HBO not working,2,,Channel Issue,1,1
ID1237016745,moving,2,,Chhange Address - My Move,1,1
ID1237017296,My home wifi is too slow.  I pay for faster internet. I need to fix it.,2,,Speed Issue,1,1
ID1237019662,We had our cable box reset last week and we are still having the same issue where on demand won't work. We have called 2x about this issue and we need to get it reset again and also set up a service call to replace the box.,2,,Odm,1,1
ID1237021351,I'm installing my new modem.  Is my username  the same as TWC id?,2,,Modem Setup,1,1
ID1237023690,My picture keeps cutting in & out & there is no sound,2,,Signal Issue,1,1
ID1237024270,I'm on the Ultimate 100 internet plan and I'm only getting 50Mbps.  I own a Netgear CMD31T which is capable of supporting up to 150 Mbps.  Why am I not getting the speed I'm paying for?,2,,Speed Issue,1,1
ID1237024828,how do i get out of the on demand portal,2,,Odc-Not Working,1,1
ID1237026025,no picture,2,,Signal Issue,1,1
ID1237026028,just switched to time warner and need the SSID # and IP address # to connect my printer to the modem/computer,2,,Modem Setup,1,1
ID1237031551,I'm trying to set up my new modem and the username/password I have didn't work and then it was disabled,2,,Modem Setup,1,1
ID1237033684,When will time warner cable if ever get root sports southwest the home of the astros/rockets?,2,,Channel Issue,1,1
ID1237034803,How to remove phone service,2,,Phone Cancellation,1,1
ID1237034823,change password,2,,Login Issue,1,1
ID1237036444,No picture for any channels,2,,Signal Issue,1,1
ID1237036999,"web mail is practically useless for the last two days.  Conecting, getting and sending.  Please correct the problems",2,,Email Issue,1,1
ID1237038034,Order digital adapter,2,,Digital Adapter,1,1
ID1237040226,Password won't change,2,,Login Issue,1,1
ID1237043024,Reset password for online account,2,,Login Issue,1,1
ID1237043030,Cable does not work.  Gets to APP and quits,2,,Signal Issue,1,1
ID1237044126,Need to activate new modem.,2,,Modem Setup,1,1
ID1237044698,I am not able to access the router. It loads Arris Unit is Updating for the past 30 mins.,2,,Modem Setup,1,1
ID1237045810,"CABLE CONSTANTLY STUCK ON A CHANNEL, AND WILL NOT LET ME CHANGE TO ANOTHER.  ""XXX IS CURRENTLY NOT AVAILABLE.  PLEASE TRY AGAIN LATER"" ERROR MESSAGE",2,,Channel Issue,1,1
ID1237045824,volume on tv/surround sound?,2,,Tv Setup,1,1
ID1237052564,Can I pick up a digital adapter at the office rather than having it mailed?,2,,Digital Adapter,1,1
ID1237054341,Have Arris modem...and don't know my password for the wifi connection,2,,Wifi Password,1,1
ID1237054360,What does can not find server mean?,2,,Internet Not Working,1,1
ID1237054363,"the name on my account appears as ""Conard""... instead of ""Conrad""",2,,Update,1,1
ID1237054866,What is my TWC ID and password?,2,,Login Issue,1,1
ID1237054884,HBO technical problem,2,,Channel Issue,1,1
ID1237054885,"I can't seem to get to a place that allows me to change my password, so I can sign in and use the app",2,,App Issue,1,1
ID1237054886,I just replaced an old modem with a new one you sent me but now my phone does not work. It looks different from my old modem and does not have a line that say Tel 1 as the old one so I connected it in a yellow port marked 1. My cable and obviously internet are ok. I reconnected my old modem again and the phone no longer workers  on that one too. Please help I don't have a cell phone so I'm without phone service!!!,2,,Modem Setup,1,1
ID1237055417,"wifi is not working, it is not broadcasting",2,,Home Wifi,1,1
ID1237058290,"why am I getting just 15 mbps when I pay $59, and should be getting 30?",2,,Speed Issue,1,1
ID1237059830,"My speed is only 9.49 download and 1.23 upload, but my pkg should have 30 megs per second. What is going on?",2,,Speed Issue,1,1
ID1237059837,cant connect to network,2,,Internet Not Working,1,1
ID1237060338,Access to modem's web interface hasn't been working at all,2,,Modem Setup,1,1
ID1237062946,Cable box will not reboot,2,,Cable Box Not Working,1,1
ID1222107326,Internet is slow,2,,Speed Issue,1,1
ID1222107774,I am having trouble activating hbogo,2,,Channel Issue,1,1
ID1222108208,why can i log onto my wifi,2,,Home Wifi,1,1
ID1222109472,We installed a new router from TW and phone is not working.,2,,Phone Not Working,1,1
ID1222110827,Why am I not able to watch BET?,2,,Channel Issue,1,1
ID1222111714,HOw the frak do can download the antivirus without all the stupid fraking song and dance,2,,Anti Virus,1,1
ID1222112162,I can't connect to my home wifi on my iPhone,2,,Home Wifi,1,1
ID1222112194,"new tv and internet service installed today. tech left me new internet address and  password, neither of which works",2,,Tv Setup,1,1
ID1222113536,How many channels can I record at the same time?  Can I watch another channel while recording other channels/  Thank you.,2,,Tv Setup,1,1
ID1222113549,if i wanted to add nbal league how much would my bill increase,2,,Bill Related,1,1
ID1222114806,Not able to connect to internet,2,,Internet Not Working,1,1
ID1222115220,Missing channels on Preferred TV,2,,Channel List,1,1
ID1222116105,"If I were to order the $54.99/month Extreme internet service, what is the cancellation policy?  I will likely be moving from my current location in about 10 months.",2,,Cancellation,1,1
ID1222118601,Accidentally reset my router. Need help please.,2,,Modem Setup,1,1
ID1222118982,can not connect,2,,Internet Not Working,1,1
ID1222118986,do you all show San Antonio Spurs games?,2,,Channel Issue,1,1
ID1222119010,Please activate my modem,2,,Modem Setup,1,1
ID1222121345,how do i change my password to my wifi,2,,Wifi Password,1,1
ID1222122145,I forgot my password,2,,Login Issue,1,1
ID1222122955,Activating account,2,,Account Setup,1,1
ID1222122957,"My connection keeps dropping out tonight, is there an outage in my area ?",2,,Signal Issue,1,1
ID1222127650,Ineed to change mt password I forgot it,2,,Login Issue,1,1
ID1222132147,I just connected my home wifi easy connect kit but when i connect to the signal it says limited and does not let me connect to the internet.  how can i fix this?,2,,Internet Not Working,1,1
ID1222133348,Selective call blocking,2,,Block Calls,1,1
ID1222134536,how to stop receiving calls from a phone number,2,,Block Calls,1,1
ID1222136117,I was speaking to Ivan and we got disconnected.,2,,Phone Not Working,1,1
ID1222142647,Can I record two shows and watch another show,2,,Tv Setup,1,1
ID1222142654,user name and password also my ipad wont conect to wifi,2,,Home Wifi,1,1
ID1222144830,The network is timing out.  There is obviously a problem with the service.  When will my service be fixed?,2,,Internet Not Working,1,1
ID1222145450,i need to block an international phone number CAN SOMEONE HELP ME?,2,,Block Calls,1,1
ID1222154451,forgot netgear password on ipad,2,,Login Issue,1,1
ID1222155972,not working,2,,Internet Not Working,1,1
ID1222156868,I can make call to Mexico,2,,Details Of Existing Plan,1,1
ID1222156879,Cant create twc id,2,,Account Info,1,1
ID1222156887,I upgraded to the 300 MBS service and just tested my download speed on your website and it says 59.03 mbps for download. whats up with that?,2,,Upgrade Plan-Internet,1,1
ID1222161204,watch espn,2,,Channel Issue,1,1
ID1222163615,slow connection,2,,Speed Issue,1,1
ID1222163833,i have an appointment with a technician tomorrow. is there any way to reschedule??,2,,Appointment,1,1
ID1222166972,I have AT&T modems in use now.  Will these work for TWC?  One s a 2 wire and the other is Netgear ADSL+ROUTER,2,,Modem Setup,1,1
ID1222168163,How do i get antivirus back on my comptuer,2,,Anti Virus,1,1
ID1222172057,We're having frequent bad latency. I have a tracert from during a latency period.,2,,Speed Issue,1,1
ID1222173493,slow speeds,2,,Speed Issue,1,1
ID1222174741,I got locked out of my account and need my password reset or resent to me.,2,,Account Disabled,1,1
ID1222179003,Locked out and I need back in.,2,,Login Issue,1,1
ID1222183183,can you change my old gmail address for me? i have a new one?,2,,Account Setup,1,1
ID1222183202,upgrade,2,,Upgrade Plan-Internet,1,1
ID1222184803,What is the password to my wifi and how do I change to something I will remember?,2,,Wifi Password,1,1
ID1222186552,Can you disable my router's wifi so it doesn't interfere with my own wifi router?,2,,Home Wifi,1,1
ID1222193135,Static on phone remains after signal boost/reset.,2,,Signal Issue,1,1
ID1222198530,it tells me that im not subscribed to watch a certain show,2,,Channel Issue,1,1
ID1222200135,can I use a Arris Tm602G at TWC,2,,Channel Issue,1,1
ID1222244968,My dvr is not showing up in my profile,2,,Dvr Issue,1,1
ID1222248621,"Where are the high def channels?  When I called in to get set up he said 1200 series, but there are only a few and most are in spanish.  Can you give me a listing of other areas where we can find the channels.",2,,Channel List,1,1
ID1222249301,"I am locked out of my account, again",2,,Login Issue,1,1
ID1222252490,The internet was installed on Tuesday and it has not been working properly.,2,,Internet Not Working,1,1
ID1222256609,Where can I get a copy of instruction on how to install the cable box and modem?,2,,Modem Setup,1,1
ID1222267034,Issues with both cable boxes,2,,Cable Box Not Working,1,1
ID1222268888,Cable box not working,2,,Cable Box Not Working,1,1
ID1222271388,"Time Warner box in our lobby has been reset twice, still not turning on",2,,Cable Box Not Working,1,1
ID1222272909,i like to know about the order status,2,,Payment Status,1,1
ID1222276728,appointment,2,,Appointment,1,1
ID1222277254,I need to change my appointment.,2,,Appointment,1,1
ID1222277789,My email password was reset yesterday and I cannot get in,2,,Email Issue,1,1
ID1222278923,I am receiving the following error message: The account holder has either blocked access to this feature or does not subscribe to an eligible video package. Where do I change this setting?,2,,Account Disabled,1,1
ID1222282877,do you woork with  SB5101U modem?,2,,Modem Setup,1,1
ID1222285803,"Who do I contact for channel 32, QVC is dead?",2,,Channel Issue,1,1
