XTest,sessionId,y__true,y_pred,y_prob_max
  i need help with a check payment sent and still pending  recipient says it was never received 82714  108625  to all island cleaning,ID1204495131,Billing & Payments,Billing & Payments,1.14956908852
 pls i will like to know if i have a minimum payment due on my credit card,ID1204034718,Billing & Payments,Billing & Payments,0.604204364235
i open a dispute against a seller who refuse to refund,INT-va1appin08-1438030756213-79731,Disputes,"Modifications, Cancellation and Refunds",0.462550517161
so ive been using the citibank thankyou premier mastercard for a few months now i believe initially i was invited to join the card with a promise of i believe a total of 50000 thankyou reward points for meeting certain spending checkpoints i believe i met those and have been waiting for the points but it does not appear tve been rewarded,ID1147632754,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",0.984503689617
cannot get account email address and password are correct,INT-sv1appin06-1452940627646-209576,Account Management,Account Management,1.26133365287
 i switched off my electricity for 5 minutes and now heating does not work does the smart meter have anytng to do with that,INT-sv1appin05-1453109354997-223721,Scheduling Appointments,Purchase Pricing Enquiry,0.484899331494
i would like to know if i can set up a payment agreement to remove the negative balance off my account,ID1191145516,Billing & Payments,Billing & Payments,0.800665121442
 id like to close my account,ID1202607358,Account Management,Account Management,0.863090335986
 still not had my free 50 pounds amazon voucher as per my plan,INT-va1appin08-1452763488586-1088,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.37112791091
i would like to change my address to 335 lda street lafayette la 70501,INT-va1appin10-1437742115312-65066,Account Management,Account Management,1.1834935616
does capital one provide loans for motorcycles,ID610083048,Warranty & Repairs,Purchase Pricing Enquiry,0.245453110965
i have a problem with my gas boiler i have been trying to log in using my account no 850001692475 but your on line system is not recognising me i need to get an engineer out to fix the boiler problem amp get some heat in the house regards malcolm smith,INT-sv1appin06-1452948662112-209951,Scheduling Appointments,Product or Service Quality issues,0.38037314103
 is there a way i can set up a auto pay for the next 9 months so that i dont have to go online and make a payment ever month,ID1144119786,Billing & Payments,Billing & Payments,1.52393071445
how do i go about arranging for an engineer i have no heating or hot water in the house,INT-sv1appin10-1453033090651-216458,Scheduling Appointments,Product or Service Quality issues,0.383824152911
i am currenlty onhold trying to talk to someone about my landlord homecare agreement and keep being passed to different departments she is now trying to pass me through to customer service,INT-sv1appin10-1453127933826-225077,Product or Service Quality issues,Purchase Pricing Enquiry,0.566634846563
how do i set up to have my online bill payments to get points,ID1147051744,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",0.310470853552
"- i noticed that for the last two months i have received a ""monthly services fee"" of 20 i am assuming it is there because i went below a minimum balance or similar can you explain why please i am unsure as to how to confirm  what type of accounts i have",ID1105281935,Fees and charges,Fees and charges,0.328786628167
how do i change my address online,INT-va1appin07-1437219948669-25908,Account Management,Account Management,1.27968346618
i received an email to my works email address regarding my homecare agreement i contacted yourselves last year to change the email address to my home email address wch is derek1959syahoocouk,INT-sv1appin10-1451553356092-86687,Account Management,Account Management,0.598767435639
 i need to submit request to have nsf charges applied to my account on 717 to be waived,INT-va1appin09-1437225358636-26150,Fees and charges,Fees and charges,0.519938933239
" i wanted to adjust my monthly payment as i am over 200 in credit the site is recommending i adjust my direct debit to 10 but the box saying ""new payment amount"" says the minimum is 31 _end_ victoriakanelivecouk 851004318954   victoria kane  5 shelbury close sidcup kent  da14 4 _end_ thank you what is their normal response time for these issues",INT-sv1appin07-1452684943910-185978,Billing & Payments,Billing & Payments,0.679720883883
im trying to set up one of my cc to have my bank info to make payments but somehow its saying i have the incorrect bank name when i enter in citi,ID1188935156,Billing & Payments,Billing & Payments,0.304691936545
 cant select delivery date all dates are blank,INT-va1appin06-1437403887690-35648,Ordering Process,Shipping  & Order Status,0.390930662502
looking for boiler cover n heating,INT-sv1appin10-1453028216069-216243,Purchase Pricing Enquiry,Purchase Pricing Enquiry,0.719836279259
good morning i was just wondering whay i dont earn thankyou points anymore its been i tnk over a year since i have earned any any ideas thanks,ID1147175594,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",0.501919942404
 i would like to change my address on my accounts,INT-va1appin08-1437175903156-24295,Account Management,Account Management,1.56929033715
i received a letter stating i can redeem my points from ts account online beforexxxxxxxx 2015 how do i do that,INT-va1appin08-1437745784042-65371,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",0.426055052768
i have received notification that my money market and rewards checking are no longer going to accumulate rewards,INT-va1appin06-1437599977715-53694,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.4312730413
 i was wondering when i would receive my pound50 gift voucher for opening an account,INT-sv1appin08-1452452990491-158999,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.48133069092
 i see you are offering half price boilers that end today if i booked an appointment to discuss a replacement would the half price offer still stand,INT-sv1appin06-1453129151190-225230,"Discounts, Offers, Promotions","Discounts, Offers, Promotions",1.16383701028
i want to dispute 2 charges to my account,INT-sv1appin07-1438105609984-84877,Disputes,Disputes,1.17743086921
how can i see the actual credit card number in my paybills,ID1207046979,Billing & Payments,Account Management,0.419512594409
i just got a letter from citibank today about changes to its monthly fee policy i currently do not pay any monthly fees because all my balances are taken into consideration  these balances include my credit card balances and my home equity line of credit  it appears to me that the loan balances will not longer be used to calculate my monthly fee waiver i find ts offensive as i have significant lending loan balances as well as almost a 30 year banking relationsp with citibank,ID1206491134,Fees and charges,Fees and charges,0.330371231379
i need to make sure you have the correct address,INT-va1appin05-1437751420738-65891,Account Management,Account Management,0.689954402407
 i am enquiring about a replacement combi boiler i need an approximate cost for comparison,INT-sv1appin09-1453126594506-224929,Purchase Pricing Enquiry,Purchase Pricing Enquiry,0.323989607386
