Client,sessionId,lineNum,lineText,lineBy,L2,L3_old,L3,issueLine
Target,INT-sv1appin05-1445175997613-416,1,why won't the $10 off toy coupon work? I tried entering the long bar code and it didn't work. It doesn't have an easy to enter code XXXX-XXXX-XXXX-15XXXX-XXXX-xx/xxxx. it says offer valid at Target or Target.com directly on the coupon. there must be another way to enter the code. XXXX-XXXX-1348. the coupon also says for coupon delivered to smart phone text TOY10,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445176550994-430,1,"Hi, the field to add a promo code disappeared. now i have no where to put the promo code. besttoys. kids adventure jumbo blocks. ok",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445176872976-436,1,"Hello, 4 days ago I bought 2 sweaters from target and this morning I got a text saying buy one sweater, get one half off. I was wondering if I brought in my receipt, if i could receive that discount. Okay. ""I purchased """"Men's Crew Neck Donegal Sweater"""" one in blue and one in gray. On the receipt the number is XXXX-XXXX-67"". Oh okay. Thank you anyways",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445176992493-437,1,Hi! Yesterday there was a $10 discount on purchases placed online that were picked up at the store. Is this discount still available? It's not being applied to my cart. Thank you.. I don't see it.. yes. under xxx@xxxx. No problem.,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445177973043-459,1,"I have the coupon from the paper for $25 off toy purchase. I am trying to use it on line and I don't know how to get the code.. Ok I'll try that. Hold on.. ""I got the message """"promo code you entered could not be applied either due to your cart not meeting the requirements or it is not combinable with another promotion already in your cart."". XXXX-XXXX-7330. xxx@xxxx. ok",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445178305155-466,1,"Hi there. Just a quick question. I was looking at the weekly ad that says the women's sweaters are buy one get one 50% off. But when I selected a few of the ones that were shown in the ad, they are not coming up with that deal. Does it only apply to certain sweaters?",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445179115145-485,1,"why arent any of the sweaters 50% off like the AD says?. ""you weekly AD says """"all sweaters"""""". so you are saying its only select sweaters?. one of the sweaters in my cart is pictured right on the AD.... and it doesnt list the promotion online. your AD and website do not match",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445179270175-490,1,I would like to add the $10 off toy coupon but not luck I must be doing something wrong. Thanks. XXXX-XXXX-4330. Daryl's crossbow. Yes but I did spend $50 on toys Crossbow 39.99. Sorry & Utter nonsence 24.99,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445179842083-502,1,"Good morning! Was going to order a bunch of Halloween candy, but for some reason the buy one / get one 50% off price for the large bags is not reflecting in the final price in my cart.. ""(I had several of the buy one / get one half off bags in my cart, now there's just one... removed the rest). Ok, hang on...."". XXXX-XXXX-6607. Yep! Would like to get more of the big bags if we can figure out the issue.. ""Nope - dinking around with other stuff here, too. Go ahead."". I know that. I had chosen several of the large bags that had the buy one / get one 50% off promo next to them - none of them reflected that price in the cart.",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445180091982-508,1,"Hello, I am buying a wagon, there is a coupon for toys, why does a wagon not qualify as a toy?. thank you. radio flyer ultimate flex wagon. yes. ""ok, that is unfortunate, thank you"". no thank you",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445180787887-524,1,I want to use the $25 off $100 toy purchase online but don't know how to use that coupon online. ok. I am getting the cart number. There is no promo code on the coupon but the coupon said it is eligible on Target.com. XXXX-XXXX-5208. peg perego john deere farm tractor with trailer. this is my mom's cart,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445181099566-531,1,"Hello, I am trying to use the BEST TOYS promo code and have over 100 in my shopping cart but when I enter the code it only takes 20.80 off not 25? Can you help?. Thank you. XXXX-XXXX-4758. Ultimate Hotwheel Garage. Keurig and shopkings ultimate guide. ""Not at all, thank you again.""",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445187808760-714,1,Hello - I am placing a registry gift order to ship directly to the recipient and have a friends/family registry completion code. At what screen in check-out will I be able to enter that?. I see the promo code area - but when I enter the barcode number on the completion coupon it says it is not a promo code,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445188009748-717,1,"Hello Henry. This week's promotion on women's sweaters is buy one get one 50% off. I have selected the Merona Women's Plaid Open Cardigan, added 2 of the same sweaters and did not receive the promotional discount. Do I need a code for this promotion?. XXXX-XXXX-9672. of course. I do not mind. ""This item is featured on the cover of the weekly ad. In addition, the ad states that the promotion is on """"all"""" sweaters on the cover."". I see your poiny.. ""Sorry, typo. I see your point.""",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445188021238-718,1,"i didnt receive $25 off my purchase of $100 for toys.. ""no not yet, i'm not seeing the discount in my summary."". XXXX-XXXX-9970. radio flyer kid's 4 in 1 trike. ""in todays paper, target circular, plus on the web site while i was shopping."". i'm looking at the circular that came in the sunday newspaper today and it clearly says $25 off toys purchase of $100 or more. in store or at target.com",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445188729619-734,1,"good Morning,. I'm confused as to why I can't use one of my 15% off coupons for my registry completion?. great thanks so much. Please reference your cart number : XXXX-XXXX-8788. no problem. the ergo baby carrier",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445188855458-738,1,I received an e mail saying there is $10 off of a 75 dollar order if I pick it up at the store. How do I get this discount?. thanks. sure I will wait.. I have the email that was sent yesterday. It says Order Pick Up Spend $75 save $10 when you order online & use store pick up I received it at 8;52 AM yesterday. It is the complete order that I am just filling out. 2 Lego toys at $39.99 each for my grandsons and 2 sweatpants totaling $92. with tax I just needed my $ 10 discount on the order . Or a code for the discount.. I'll just cancel my order . No problem. I'll go into the store and get it. Thought it would be great to get a discount with an on line order.,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445189086748-745,1,"i see an offer for the kreig: spend $75 save $10 using Order Pickup but don't see an offer code. thank you. http://weeklyad.target.com/promotions?code=Target-151018&page=10. Keurig&reg; 2.0 K200 Coffee Maker Brewing System. ""no problem, i appreciate the help"". done",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445190622287-783,1,"I have just selected two sweaters, and the ad says the second should be 50% off. I do not see this in the summary. Will it be taken off when the order is complete?. XXXX-XXXX-0758. ""I have closed that screen out of frustration. It is a plaid cardigan sweater. One is black, the other is gray, Hope that helps."". I'll give it a shot. I have to access screen again. It will take a minute. Sorry.. I can't pull it up with this chat box open. I will have to leave this page. Is that ok.",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445190834788-788,1,"I am trying to use a promo code that I received in an email, it says get $5 off when spending $25 on clothes, shoes and/or accessories. It does not specify if it's for mens, women or children and I continue to get an error every time I attempt the code. Thank you. ""I understand that, this was an email not a general promotion showing on the website. I am trying to purchase a pair of shoes and a wallet, both for a child, which I believe qualifies as an accessory and then the shoes which the promo includes"". ""Sure, How can I do that?"". ""sure, I'm trying to locate it. One moment"". ""oh sorry, it's all the way at the bottom of the page, I didn't see it. XXXX-XXXX-5238""",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445190852530-789,1,"I thought your sweaters were buy one, get one half off ?. So only certain sweaters are in the promotion ?. ""Thank you for your help, Henry. Good-bye.""",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445190984795-793,1,"I have a mobile coupon for the item I am ordering on target.com, but not sure how to enter it. ""no, a mobile Target coupon for $25 giftcard with $150 purchase, received it as a text on my smartphone"". I have a 26 digit number for it. the coupon states it is eligible at target.com. its listed in this weeks ad. ""Okay, I am thinking the gift card will be added automatically""",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445192839002-844,1,why cant I use a promo code and my team discount?. i put the promo code in and the option for my discount disappears so i tried the opposite and the promo code option disappears. XXXX-XXXX-0429. theyre all c9 boys pants. rmtg9yyyxtftckp. that worked! thank you :),2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
