XTest,sessionId,y__true,y_pred,y_prob_max
wifi not connecting,ID1226235019,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.842742264888
what plan you havewith s i want to hav plan with s5 do you have,int-sv1appin04-1394769261957-2043,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.80545304057
internet activation appointment message,ID1231423192,Schedule Appointment,Schedule Appointment,0.511710897118
is my internet connected every time i tried to get internet it tells me im not connected even on my phone,ID1228800560,Product or Service Quality issues,Product or Service Quality issues,0.378598386909
for some reason my user name and password is not working today  my name is cathy gammel and i work for stites  harbison  the last 4 digits of our account number is 4194  i though my user id was cgammelstitescom and the password was garriott9,7.23E+17,Setup/Register Account Online,Setup/Register Account Online,0.315555611482
i called to get my corporate discount applied and t said i needed the fax code,7.24E+17,Promotions & Discounts,Promotions & Discounts,1.14686121772
cant log on,ID1232227534,Product or Service Quality issues,Product or Service Quality issues,0.725340884199
 what is my current cancellation fee please does it change each month i have two months left thanks 0421787183,int-sv1appin01-1395643136128-7514,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.0890885105354
what plans do you have for similar monthly price as my old plan,int-sv1appin01-1395463675849-4009,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.798438069993
my cable box states no service,ID1231856990,Product or Service Quality issues,phone + plan (international/data) Upgrade/Downgrade,0.242491168929
internet speed,ID1232678340,Product or Service Quality issues,Product or Service Quality issues,0.842872266519
good thanks - i just had a few questions re your naked adsl 2+ broadband plans i am interested in the 200gb 80 a month plan,int-sv1appin01-1394144429960-10707,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.246841119027
 i am wanting to cancel our foxtel service pls,int-sv1appin01-1395011155070-6561,Cancellation and Retention,Cancellation and Retention,1.32871054727
i am looking for naked plan right now if in future if i have to go for home land line can i go r u there can you please reply thanks how long thanks,int-sv1appin01-1395010859719-6553,Fixed internet only plan,Fixed internet only plan,0.175966233503
disconnect home phone no longer needed,7.23E+17,Cancellation and Retention,Cancellation and Retention,0.36131570976
can you change the appearance of the icon,int-sv1appin01-1394935618400-5432,Device settings,phone + plan (international/data) Upgrade/Downgrade,0.111244046669
 i would like to change my plan to 2  for a day s service,int-sv1appin01-1394506084047-19551,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.956607238045
my dta boxes are not working,ID1233256460,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.411182939341
"i cant get bbc world picture it says ""channel not available""",ID1223970943,Product or Service Quality issues,Product or Service Quality issues,0.716328229358
internet speed is slow,ID1222075460,Product or Service Quality issues,Product or Service Quality issues,1.07411133237
our dvr is only recording 4 programs before becomeing 100 full before we were recording up to 15 shows why did ts happen please fix all our shows were deleted,ID1230212581,Product or Service Quality issues,Product or Service Quality issues,0.803704691583
how can i cange my password to log into my internet account please i have my old password but would like to change it,int-sv1appin01-1395620449322-6605,Product or Service Quality issues,Product or Service Quality issues,0.318252608344
activate modem,ID1236170117,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.675153345665
look i need help iv been waiting at home all day for my new ipad and phone to arrive i have lost my tracking number can u help me out with that,int-sv1appin01-1394511594639-19770,Order Status,Order Status,0.288929199521
  alex i have a landline with optus and have recently recontracted my business mobile plans am i eligible for a discount if i bundle my landlinebroadbandbusiness mobile,int-sv1appin04-1394767700480-1995,Promotions & Discounts,Bundles Upgrade/Downgrade,0.243548825087
i am wanting to know if i really am eligible to upgrade,int-sv1appin01-1395834987180-14066,Contract Information,phone + plan (international/data) Upgrade/Downgrade,0.603191983049
 im still waiting for my 40 credit to be apies on my account my a customer supervisor its taking ages and its a inconvenience to me,int-sv1appin02-1391590487739-15827,Promotions & Discounts,Promotions & Discounts,0.116799186518
we have a new staff member joining us and need a new mobile alternatively we have a nokia mobile not being used perhaps we can just get a sim,int-sv1appin01-1395891405760-16334,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.125549451182
will you help me reset or get picture on tv  just haves snow,ID1236045169,Product or Service Quality issues,Product or Service Quality issues,0.332128033216
and t cant call me there is no reception ts is the issue we are having ie outages,int-sv1appin01-1396230265131-25681,Product or Service Quality issues,Product or Service Quality issues,1.94670359123
 there how are you sorry im currently having financial issues and my credit expires soon i cant stay without credit my mother has cancer and is staying at another state i was wondering if optus would please extend my credit until april please please,int-sv1appin01-1395356740349-1157,"Payment Status, Arrangement and Issue",Promotions & Discounts,0.0863705228898
 just received a alert with 50 of my usage used already when i look at the usage i used over double my average use last night but did notng different have you got a time line on usage,int-sv1appin03-1396307690070-28529,Setup/Register Account Online,bill explanation,0.993683041194
i ordered cable for one tv can i watch regular tv on a second tv,ID1232640914,Others,Product or Service Quality issues,0.101110315303
  if i order phone online how long would it take to deliver or am i able to order online and pick up from my nearest optus store,int-sv1appin04-1394878946772-4480,Order Status,Order Status,0.801393134515
cancel technician,ID1228556173,Schedule Appointment,Schedule Appointment,0.139942937985
why is the on demand not available,ID1231334712,Product or Service Quality issues,Others,0.103047979231
 just bought a new phone and my optus sim card is too big can i get a new smaller sim card,int-sv1appin01-1395018485185-6794,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.349248338118
cable box is unresponsive - cant change channel w remote or directly on the box,ID1228525672,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.18111677783
cant find my account user name and password,ID1230630201,Product or Service Quality issues,Product or Service Quality issues,0.613307549415
 i want to buy galaxy note 3 mobile,int-sv1appin01-1394611995406-23024,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.994069464035
 im looking to get month to month broadband in my apartment,int-sv1appin01-1395625984205-6841,Others,Bundles Upgrade/Downgrade,0.201326695699
 my router wont connect to the internet,int-sv1appin04-1391656547379-12433,Product or Service Quality issues,Product or Service Quality issues,0.308286225551
 i am after a home broadband with phone line need to check if my add is serviceable ,int-sv1appin01-1394323853285-14943,Others,Bundles Upgrade/Downgrade,0.125910569529
